region	tenure	age	marital	address	income	ed	employ	retire	gender	reside	tollfree	equip	callcard	wireless	longmon	tollmon	equipmon	cardmon	wiremon	longten	tollten	equipten	cardten	wireten	multline	voice	pager	internet	callid	callwait	forward	confer	ebill	loglong	logtoll	logequi	logcard	logwire	lninc	custcat	churn
3	26	39	0	8	105.000000	3	13	0.000000	1	1	1	0	1	1	6.600000	39.750000	0.000000	37.250000	38.250000	159.700000	1022.450000	0.000000	1005.000000	885.100000	1	1	1	0	1	1	1	1	1	1.887070	3.682610		3.617652	3.644144	4.653960	4	0
1	13	54	0	2	31.000000	4	2	0.000000	0	1	0	0	0	0	5.850000	0.000000	0.000000	0.000000	0.000000	97.000000	0.000000	0.000000	0.000000	0.000000	0	1	0	1	0	0	0	0	1	1.766442					3.433987	1	0
2	69	40	1	13	41.000000	2	17	0.000000	0	3	0	0	1	0	25.250000	0.000000	0.000000	33.000000	0.000000	1725.100000	0.000000	0.000000	2320.000000	0.000000	1	0	0	0	0	0	0	0	0	3.228826			3.496508		3.713572	2	0
3	61	50	1	30	102.000000	4	9	0.000000	1	3	0	0	1	0	12.600000	0.000000	0.000000	12.500000	0.000000	760.300000	0.000000	0.000000	745.000000	0.000000	1	0	0	1	0	0	0	0	1	2.533697			2.525729		4.624973	2	0
2	45	22	1	2	36.000000	4	0	0.000000	1	5	1	1	0	0	9.950000	14.750000	26.150000	0.000000	0.000000	412.100000	663.100000	1180.500000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	2.297573	2.691243	3.263849			3.583519	2	1
2	3	37	0	13	24.000000	1	3	0.000000	1	1	0	0	0	0	2.000000	0.000000	0.000000	0.000000	0.000000	3.050000	0.000000	0.000000	0.000000	0.000000	0	1	0	0	0	0	0	1	1	0.693147					3.178054	1	0
2	53	22	0	1	25.000000	4	0	0.000000	0	2	0	1	1	0	12.050000	0.000000	27.150000	6.500000	0.000000	666.000000	0.000000	1469.250000	335.000000	0.000000	1	0	0	1	0	0	0	0	1	2.489065		3.301377	1.871802		3.218876	2	0
1	59	42	0	1	68.000000	2	21	0.000000	1	1	1	0	1	0	17.300000	21.250000	0.000000	19.250000	0.000000	997.850000	1183.550000	0.000000	1160.000000	0.000000	1	0	0	0	1	1	1	1	0	2.850707	3.056357		2.957511		4.219508	3	0
1	13	34	0	11	20.000000	3	0	0.000000	1	1	0	0	0	0	4.800000	0.000000	0.000000	0.000000	0.000000	71.050000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	0	0	0	1.568616					2.995732	1	0
3	31	31	0	4	48.000000	1	15	0.000000	0	1	0	0	0	0	3.800000	0.000000	0.000000	0.000000	0.000000	127.700000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	1	1	1	0	1.335001					3.871201	3	0
1	40	29	1	6	40.000000	2	8	0.000000	1	5	0	0	0	0	13.000000	0.000000	0.000000	0.000000	0.000000	502.950000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	1	1	1	0	2.564949					3.688879	3	0
1	48	55	0	15	79.000000	1	25	0.000000	0	1	0	0	1	0	13.800000	0.000000	0.000000	25.500000	0.000000	668.650000	0.000000	0.000000	1140.000000	0.000000	0	0	0	0	1	1	1	1	0	2.624669			3.238678		4.369448	3	0
3	3	31	0	1	28.000000	1	0	0.000000	0	1	1	1	1	0	3.450000	15.500000	23.300000	23.500000	0.000000	13.300000	48.750000	62.950000	45.000000	0.000000	0	0	0	1	0	0	1	0	0	1.238374	2.740840	3.148453	3.157000		3.332205	1	1
2	51	48	0	12	64.000000	2	22	0.000000	1	1	0	0	1	0	14.800000	0.000000	0.000000	17.000000	0.000000	708.450000	0.000000	0.000000	820.000000	0.000000	0	0	0	0	0	0	0	0	0	2.694627			2.833213		4.158883	1	0
3	33	41	0	15	37.000000	2	11	0.000000	0	1	0	0	0	0	12.200000	0.000000	0.000000	0.000000	0.000000	415.050000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.501436					3.610918	1	0
3	14	47	1	7	48.000000	1	13	0.000000	0	2	1	0	0	0	4.250000	11.000000	0.000000	0.000000	0.000000	55.500000	126.450000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	1	0	1.446919	2.397895				3.871201	1	0
1	17	42	1	6	131.000000	5	6	0.000000	0	3	0	1	0	1	5.800000	0.000000	35.350000	0.000000	21.650000	103.100000	0.000000	527.800000	0.000000	331.400000	1	0	0	1	0	0	0	0	1	1.757858		3.565298		3.075005	4.875197	2	1
3	19	29	1	9	18.000000	2	2	0.000000	0	3	0	0	0	0	5.400000	0.000000	0.000000	0.000000	0.000000	108.500000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	1	0	1	1.686399					2.890372	1	1
2	58	36	0	10	38.000000	2	14	0.000000	1	1	0	0	1	0	10.150000	0.000000	0.000000	17.750000	0.000000	538.650000	0.000000	0.000000	1030.000000	0.000000	1	0	0	0	0	0	0	0	0	2.317474			2.876386		3.637586	2	0
3	22	23	0	3	37.000000	2	4	0.000000	1	3	0	1	1	1	5.350000	0.000000	28.100000	9.000000	24.700000	144.050000	0.000000	602.200000	200.000000	503.500000	0	1	0	1	1	0	0	1	1	1.677097		3.335770	2.197225	3.206803	3.610918	4	0
2	29	31	1	1	60.000000	4	6	0.000000	0	5	0	1	0	0	9.600000	0.000000	26.750000	0.000000	0.000000	243.900000	0.000000	730.800000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	2.261763		3.286534			4.094345	2	1
3	14	22	1	2	13.000000	3	0	0.000000	1	4	0	1	0	0	9.450000	0.000000	26.850000	0.000000	0.000000	117.550000	0.000000	364.100000	0.000000	0.000000	1	0	0	1	0	0	0	0	0	2.246015		3.290266			2.564949	2	1
2	70	64	1	18	98.000000	1	31	0.000000	1	2	1	0	1	1	26.150000	84.000000	0.000000	11.250000	45.450000	1805.100000	5850.250000	0.000000	720.000000	3243.250000	1	1	1	0	1	1	1	1	0	3.263849	4.430817		2.420368	3.816613	4.584967	4	0
1	62	52	1	2	195.000000	1	23	0.000000	0	2	1	0	1	1	23.150000	36.750000	0.000000	36.000000	34.300000	1420.950000	2308.250000	0.000000	2205.000000	2082.800000	1	0	0	0	0	0	1	1	0	3.141995	3.604138		3.583519	3.535145	5.273000	3	1
2	7	35	1	0	47.000000	1	14	0.000000	0	5	0	0	0	0	5.200000	0.000000	0.000000	0.000000	0.000000	46.900000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.648659					3.850148	1	1
1	56	47	1	19	65.000000	2	22	0.000000	0	3	1	0	1	1	12.400000	48.750000	0.000000	36.500000	58.400000	744.450000	2695.950000	0.000000	2070.000000	3084.200000	0	1	1	0	1	1	1	1	0	2.517696	3.886705		3.597312	4.067316	4.174387	4	0
1	50	50	1	22	150.000000	5	5	0.000000	1	4	0	1	1	0	19.300000	0.000000	33.400000	50.750000	0.000000	930.800000	0.000000	1719.400000	2585.000000	0.000000	1	1	0	1	0	0	1	0	1	2.960105		3.508556	3.926912		5.010635	2	1
2	57	39	0	6	106.000000	5	8	0.000000	0	1	1	1	1	1	9.050000	24.250000	41.850000	12.250000	39.600000	568.150000	1486.350000	2291.350000	740.000000	2183.950000	1	0	1	0	1	1	1	1	0	2.202765	3.188417	3.734092	2.505526	3.678829	4.663439	3	0
3	2	40	0	19	51.000000	4	14	0.000000	1	1	0	0	0	0	4.250000	0.000000	0.000000	0.000000	0.000000	6.800000	0.000000	0.000000	0.000000	0.000000	0	1	0	1	0	0	0	0	1	1.446919					3.931826	1	0
2	40	38	0	17	96.000000	4	0	0.000000	1	1	0	0	0	0	9.300000	0.000000	0.000000	0.000000	0.000000	316.050000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.230014					4.564348	1	0
2	6	43	0	4	33.000000	5	7	0.000000	0	2	0	0	1	1	4.250000	0.000000	0.000000	16.250000	26.750000	30.000000	0.000000	0.000000	85.000000	146.550000	1	0	1	0	1	1	1	1	0	1.446919			2.788093	3.286534	3.496508	3	0
3	23	25	1	6	38.000000	2	1	0.000000	1	3	1	1	1	0	13.900000	23.250000	28.500000	3.750000	0.000000	255.000000	574.850000	621.250000	65.000000	0.000000	1	0	1	0	0	1	1	0	0	2.631889	3.146305	3.349904	1.321756		3.637586	3	0
3	11	32	0	6	125.000000	4	5	0.000000	0	1	1	1	1	1	3.800000	19.250000	61.450000	19.000000	58.250000	31.750000	233.400000	578.600000	200.000000	577.700000	1	1	1	1	1	1	1	1	1	1.335001	2.957511	4.118224	2.944439	4.064744	4.828314	4	1
1	29	37	1	13	145.000000	5	0	0.000000	1	4	1	1	1	1	8.600000	24.000000	41.150000	17.750000	28.000000	241.450000	713.450000	1201.400000	495.000000	722.800000	0	1	1	1	1	1	1	1	0	2.151762	3.178054	3.717224	2.876386	3.332205	4.976734	4	0
1	42	44	1	2	99.000000	2	21	0.000000	0	3	1	0	1	0	22.050000	34.750000	0.000000	9.750000	0.000000	841.550000	1501.550000	0.000000	395.000000	0.000000	1	0	0	0	0	1	0	1	0	3.093313	3.548180		2.277267		4.595120	3	0
1	20	34	1	2	22.000000	4	0	0.000000	1	3	1	1	1	1	4.850000	18.250000	35.050000	34.750000	31.650000	75.450000	338.550000	731.050000	635.000000	570.650000	0	0	1	1	1	1	1	1	1	1.578979	2.904165	3.556776	3.548180	3.454738	3.091042	4	0
2	72	60	1	21	31.000000	1	38	1.000000	0	2	0	0	1	0	32.250000	0.000000	0.000000	33.500000	0.000000	2349.250000	0.000000	0.000000	2385.000000	0.000000	1	0	0	0	0	0	0	0	0	3.473518			3.511545		3.433987	2	0
1	2	36	0	3	25.000000	1	6	0.000000	1	1	1	1	1	1	1.900000	15.750000	28.700000	5.000000	24.150000	3.600000	23.050000	29.050000	5.000000	20.950000	0	0	1	0	1	1	1	1	0	0.641854	2.756840	3.356897	1.609438	3.184284	3.218876	3	0
3	46	25	0	5	57.000000	5	0	0.000000	1	2	1	1	1	1	20.250000	21.250000	39.400000	9.750000	28.350000	923.950000	968.950000	1748.550000	445.000000	1246.450000	0	0	0	1	0	0	1	1	1	3.008155	3.056357	3.673766	2.277267	3.344627	4.043051	1	0
2	39	51	1	21	41.000000	5	20	0.000000	0	6	1	1	1	1	12.100000	20.500000	54.300000	9.750000	35.350000	492.800000	910.250000	2059.700000	330.000000	1301.100000	1	1	1	1	1	1	1	1	1	2.493205	3.020425	3.994524	2.277267	3.565298	3.713572	4	0
3	24	25	1	1	20.000000	3	1	0.000000	1	2	0	1	0	0	8.150000	0.000000	27.950000	0.000000	0.000000	209.350000	0.000000	615.800000	0.000000	0.000000	1	0	0	1	1	0	1	0	0	2.098018		3.330417			2.995732	2	1
3	59	43	1	4	101.000000	2	22	0.000000	1	5	0	0	1	0	13.650000	0.000000	0.000000	20.750000	0.000000	817.650000	0.000000	0.000000	1195.000000	0.000000	1	0	0	0	0	0	0	1	0	2.613740			3.032546		4.615121	2	0
1	65	37	0	8	56.000000	2	15	0.000000	0	1	0	0	1	0	10.250000	0.000000	0.000000	10.750000	0.000000	681.950000	0.000000	0.000000	655.000000	0.000000	1	0	0	0	0	0	0	0	0	2.327278			2.374906		4.025352	2	0
2	50	27	1	5	22.000000	2	5	0.000000	1	3	0	0	1	0	17.200000	0.000000	0.000000	13.250000	0.000000	893.300000	0.000000	0.000000	750.000000	0.000000	0	0	0	0	0	0	0	0	0	2.844909			2.583998		3.091042	1	0
1	57	37	0	11	108.000000	4	9	0.000000	1	1	1	1	1	0	21.800000	27.250000	42.000000	8.000000	0.000000	1292.000000	1492.100000	2394.750000	425.000000	0.000000	1	0	0	1	1	1	0	1	0	3.081910	3.305054	3.737670	2.079442		4.682131	3	0
3	61	48	0	14	115.000000	4	20	0.000000	1	1	1	1	1	1	12.800000	16.000000	39.200000	17.250000	31.000000	785.700000	953.950000	2410.100000	1015.000000	1799.150000	1	1	1	1	1	0	1	1	1	2.549445	2.772589	3.668677	2.847812	3.433987	4.744932	4	0
3	34	54	0	31	53.000000	4	22	0.000000	0	1	1	1	1	1	8.100000	18.000000	45.600000	56.500000	66.900000	225.400000	588.400000	1463.800000	1880.000000	2304.800000	1	1	1	1	0	0	1	0	1	2.091864	2.890372	3.819908	4.034241	4.203199	3.970292	4	0
3	38	53	0	13	242.000000	4	12	0.000000	0	1	1	1	1	1	8.950000	37.750000	54.100000	28.500000	50.750000	396.350000	1556.400000	1979.100000	1020.000000	1934.900000	1	1	1	0	1	1	1	1	1	2.191654	3.630985	3.990834	3.349904	3.926912	5.488938	4	0
1	3	24	1	2	20.000000	2	3	0.000000	1	5	1	0	1	0	3.350000	22.500000	0.000000	9.250000	0.000000	7.550000	49.550000	0.000000	15.000000	0.000000	0	1	0	1	1	1	0	1	0	1.208960	3.113515		2.224624		2.995732	3	0
2	4	47	0	5	123.000000	4	11	0.000000	0	1	0	1	1	0	2.500000	0.000000	25.300000	13.750000	0.000000	9.250000	0.000000	99.500000	40.000000	0.000000	0	0	0	1	0	0	1	0	1	0.916291		3.230804	2.621039		4.812184	1	0
2	15	35	0	0	34.000000	1	12	0.000000	0	1	0	0	0	0	3.950000	0.000000	0.000000	0.000000	0.000000	47.950000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.373716					3.526361	1	0
1	25	29	1	8	31.000000	4	3	0.000000	1	5	0	1	0	0	12.950000	0.000000	33.050000	0.000000	0.000000	348.900000	0.000000	832.850000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	2.561096		3.498022			3.433987	2	1
3	21	44	0	25	47.000000	1	12	0.000000	1	2	0	0	1	0	7.050000	0.000000	0.000000	14.500000	0.000000	182.300000	0.000000	0.000000	285.000000	0.000000	0	0	0	0	1	1	1	1	0	1.953028			2.674149		3.850148	3	0
3	50	37	1	11	48.000000	3	8	0.000000	1	2	1	0	1	0	12.900000	27.750000	0.000000	8.750000	0.000000	669.750000	1445.150000	0.000000	445.000000	0.000000	0	0	0	0	1	1	1	1	0	2.557227	3.323236		2.169054		3.871201	3	0
2	65	64	1	22	13.000000	2	5	1.000000	1	3	1	0	1	0	14.600000	33.000000	0.000000	15.750000	0.000000	921.700000	1990.200000	0.000000	930.000000	0.000000	0	0	0	0	1	1	1	1	0	2.681022	3.496508		2.756840		2.564949	3	0
2	59	52	1	18	78.000000	1	25	0.000000	0	2	0	0	0	0	18.600000	0.000000	0.000000	0.000000	0.000000	1179.050000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.923162					4.356709	1	0
3	29	26	0	7	34.000000	1	7	0.000000	1	2	0	0	1	0	6.500000	0.000000	0.000000	16.000000	0.000000	198.700000	0.000000	0.000000	490.000000	0.000000	0	0	0	0	1	1	0	0	0	1.871802			2.772589		3.526361	3	0
1	60	46	0	17	81.000000	5	9	0.000000	1	1	0	1	1	0	17.450000	0.000000	39.250000	10.250000	0.000000	1067.000000	0.000000	2331.650000	610.000000	0.000000	1	0	0	1	0	0	0	0	1	2.859340		3.669951	2.327278		4.394449	2	0
1	71	45	1	14	86.000000	2	25	0.000000	0	2	0	1	1	0	45.050000	0.000000	33.000000	35.000000	0.000000	3235.900000	0.000000	2386.450000	2495.000000	0.000000	1	0	0	1	0	0	0	0	0	3.807773		3.496508	3.555348		4.454347	2	0
3	38	27	1	0	26.000000	4	2	0.000000	0	4	0	1	1	1	12.200000	0.000000	38.750000	9.250000	28.050000	477.500000	0.000000	1429.950000	365.000000	1111.000000	0	1	1	1	1	1	1	0	1	2.501436		3.657131	2.224624	3.333989	3.258097	4	1
3	16	34	1	5	51.000000	2	8	0.000000	1	5	0	0	1	0	4.700000	0.000000	0.000000	16.500000	0.000000	61.500000	0.000000	0.000000	260.000000	0.000000	0	0	0	0	0	0	0	0	0	1.547563			2.803360		3.931826	1	0
3	7	31	0	10	59.000000	3	10	0.000000	0	1	0	1	0	0	2.450000	0.000000	29.800000	0.000000	0.000000	16.350000	0.000000	170.200000	0.000000	0.000000	0	1	0	0	0	1	0	0	1	0.896088		3.394508			4.077537	1	0
1	59	53	0	21	112.000000	4	16	0.000000	0	1	0	1	0	1	21.100000	0.000000	38.550000	0.000000	25.300000	1236.300000	0.000000	2190.100000	0.000000	1465.350000	1	0	0	1	0	0	0	0	1	3.049273		3.651956		3.230804	4.718499	2	1
2	22	56	1	14	57.000000	4	28	0.000000	0	2	1	1	1	1	6.200000	18.250000	36.650000	10.500000	28.800000	135.200000	417.550000	748.300000	250.000000	649.600000	1	1	1	1	1	1	1	1	0	1.824549	2.904165	3.601413	2.351375	3.360375	4.043051	4	0
1	18	48	1	20	41.000000	1	2	0.000000	1	2	1	0	1	0	4.350000	13.000000	0.000000	8.000000	0.000000	59.150000	220.950000	0.000000	135.000000	0.000000	0	0	0	0	1	1	0	0	0	1.470176	2.564949		2.079442		3.713572	1	0
2	64	46	1	19	168.000000	2	26	0.000000	1	2	1	1	1	1	14.200000	71.000000	73.800000	38.750000	62.450000	928.800000	4667.750000	4758.050000	2460.000000	3704.050000	1	1	1	1	1	1	1	1	1	2.653242	4.262680	4.301359	3.657131	4.134366	5.123964	4	0
2	7	33	0	4	29.000000	4	4	0.000000	1	3	0	1	0	0	4.650000	0.000000	28.350000	0.000000	0.000000	35.450000	0.000000	166.500000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	1.536867		3.344627			3.367296	1	1
3	65	58	0	13	167.000000	2	14	0.000000	1	2	0	0	1	0	24.300000	0.000000	0.000000	17.250000	0.000000	1642.350000	0.000000	0.000000	1110.000000	0.000000	1	0	0	0	0	0	0	0	0	3.190476			2.847812		5.117994	2	0
3	7	24	0	5	29.000000	2	3	0.000000	0	3	1	0	0	0	4.450000	13.500000	0.000000	0.000000	0.000000	43.700000	109.500000	0.000000	0.000000	0.000000	0	0	1	1	0	0	0	1	0	1.492904	2.602690				3.367296	1	1
1	64	55	0	28	104.000000	1	26	0.000000	1	1	0	0	1	0	15.000000	0.000000	0.000000	39.250000	0.000000	960.950000	0.000000	0.000000	2360.000000	0.000000	0	0	0	0	1	0	0	1	0	2.708050			3.669951		4.644391	3	0
3	42	22	1	0	46.000000	4	0	0.000000	0	2	1	1	1	1	9.350000	20.250000	51.350000	6.000000	36.000000	311.850000	850.650000	2099.550000	270.000000	1503.650000	1	1	1	1	0	1	1	0	0	2.235376	3.008155	3.938665	1.791759	3.583519	3.828641	4	1
3	33	26	0	5	46.000000	4	1	0.000000	1	3	1	1	1	1	11.000000	17.500000	40.900000	6.000000	32.050000	350.050000	593.100000	1347.700000	185.000000	1009.500000	0	0	1	1	1	1	1	1	1	2.397895	2.862201	3.711130	1.791759	3.467297	3.828641	4	0
1	3	33	0	8	51.000000	4	0	0.000000	1	1	0	1	0	0	2.900000	0.000000	19.900000	0.000000	0.000000	12.050000	0.000000	40.150000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.064711		2.990720			3.931826	1	1
2	69	42	1	11	65.000000	2	18	0.000000	0	2	1	1	1	1	14.200000	30.500000	64.200000	31.500000	66.550000	1007.500000	2082.750000	4167.700000	2125.000000	4399.600000	1	1	1	1	1	1	1	1	1	2.653242	3.417727	4.162003	3.449988	4.197954	4.174387	4	0
2	9	33	0	1	48.000000	2	13	0.000000	0	2	1	0	1	0	3.150000	13.250000	0.000000	30.500000	0.000000	39.750000	110.050000	0.000000	275.000000	0.000000	0	0	0	0	1	1	0	0	0	1.147402	2.583998		3.417727		3.871201	1	0
3	22	34	1	1	46.000000	3	1	0.000000	0	4	0	1	0	0	7.100000	0.000000	23.400000	0.000000	0.000000	125.050000	0.000000	484.100000	0.000000	0.000000	1	0	0	1	0	0	0	0	0	1.960095		3.152736			3.828641	2	0
2	53	63	1	15	43.000000	2	18	0.000000	0	2	0	1	1	0	14.850000	0.000000	37.000000	11.000000	0.000000	808.950000	0.000000	2012.600000	535.000000	0.000000	1	0	0	1	0	0	0	0	1	2.698000		3.610918	2.397895		3.761200	2	0
3	71	53	0	30	110.000000	1	34	0.000000	0	1	0	0	1	0	17.450000	0.000000	0.000000	14.750000	0.000000	1249.800000	0.000000	0.000000	1100.000000	0.000000	1	0	0	0	0	0	0	0	0	2.859340			2.691243		4.700480	2	0
3	24	26	0	2	32.000000	3	2	0.000000	0	3	0	0	0	0	4.250000	0.000000	0.000000	0.000000	0.000000	97.350000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	1.446919					3.465736	1	0
3	12	22	1	1	18.000000	3	0	0.000000	1	2	0	0	0	0	4.650000	0.000000	0.000000	0.000000	0.000000	57.700000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	1.536867					2.890372	1	0
1	25	39	1	1	26.000000	4	0	0.000000	0	4	0	1	1	1	14.450000	0.000000	35.950000	23.000000	24.750000	349.900000	0.000000	895.050000	515.000000	640.800000	1	1	1	1	0	0	0	0	1	2.670694		3.582129	3.135494	3.208825	3.258097	2	1
3	63	28	1	9	34.000000	2	10	0.000000	1	6	1	0	1	1	15.000000	40.000000	0.000000	17.500000	45.100000	934.050000	2465.400000	0.000000	1120.000000	2770.350000	1	1	0	0	1	1	1	1	0	2.708050	3.688879		2.862201	3.808882	3.526361	3	0
1	33	54	1	18	57.000000	4	4	0.000000	1	3	1	1	0	0	7.500000	30.250000	33.900000	0.000000	0.000000	226.250000	1105.750000	1108.500000	0.000000	0.000000	1	0	0	1	1	1	1	0	0	2.014903	3.409496	3.523415			4.043051	3	1
2	57	54	1	20	21.000000	2	0	0.000000	1	3	0	0	1	0	10.600000	0.000000	0.000000	17.000000	0.000000	565.550000	0.000000	0.000000	930.000000	0.000000	0	0	0	0	0	0	0	0	0	2.360854			2.833213		3.044522	1	0
3	13	33	0	7	38.000000	3	10	0.000000	1	1	1	1	1	1	5.050000	18.500000	40.800000	12.500000	28.850000	48.600000	199.500000	480.850000	155.000000	318.900000	0	1	1	1	0	1	1	1	1	1.619388	2.917771	3.708682	2.525729	3.362110	3.637586	4	0
1	13	21	0	2	19.000000	3	0	0.000000	1	1	0	1	1	0	7.900000	0.000000	25.200000	5.000000	0.000000	98.350000	0.000000	311.650000	40.000000	0.000000	1	0	0	1	0	0	0	0	0	2.066863		3.226844	1.609438		2.944439	2	1
1	71	39	0	2	40.000000	3	17	0.000000	0	1	1	0	1	0	36.250000	27.750000	0.000000	38.500000	0.000000	2553.700000	1916.250000	0.000000	2620.000000	0.000000	1	1	0	0	0	1	0	1	0	3.590439	3.323236		3.650658		3.688879	3	0
3	18	69	1	11	58.000000	3	8	0.000000	0	2	1	1	1	1	6.350000	27.250000	53.950000	11.750000	63.000000	118.050000	454.050000	896.800000	175.000000	1049.950000	1	1	1	1	1	1	1	1	1	1.848455	3.305054	3.988058	2.463853	4.143135	4.060443	4	0
1	17	51	1	10	95.000000	2	15	0.000000	1	2	0	0	0	0	7.450000	0.000000	0.000000	0.000000	0.000000	132.900000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.008214					4.553877	1	1
2	22	43	0	4	114.000000	2	19	0.000000	0	1	0	1	0	0	9.250000	0.000000	22.700000	0.000000	0.000000	202.800000	0.000000	428.700000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.224624		3.122365			4.736198	1	0
2	65	65	1	27	128.000000	3	24	0.000000	0	2	1	0	1	0	21.200000	24.000000	0.000000	14.500000	0.000000	1325.050000	1483.550000	0.000000	940.000000	0.000000	1	0	0	0	1	1	1	1	0	3.054001	3.178054		2.674149		4.852030	3	0
3	7	40	0	9	33.000000	4	2	0.000000	1	1	0	0	0	0	2.800000	0.000000	0.000000	0.000000	0.000000	16.850000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	1.029619					3.496508	1	0
3	72	66	0	30	460.000000	4	41	0.000000	1	1	0	1	1	0	89.400000	0.000000	46.550000	18.750000	0.000000	6353.900000	0.000000	3411.200000	1245.000000	0.000000	1	1	1	1	0	0	1	1	0	4.493121		3.840527	2.931194		6.131226	4	0
1	35	43	0	12	224.000000	3	17	0.000000	0	1	0	0	1	0	7.700000	0.000000	0.000000	9.500000	0.000000	271.550000	0.000000	0.000000	330.000000	0.000000	0	0	0	0	0	0	0	0	0	2.041220			2.251292		5.411646	1	0
1	24	39	0	2	122.000000	4	12	0.000000	0	3	1	0	1	1	4.450000	26.250000	0.000000	9.750000	35.900000	98.350000	625.950000	0.000000	210.000000	844.950000	0	0	1	1	1	1	1	1	0	1.492904	3.267666		2.277267	3.580737	4.804021	4	0
1	64	24	1	0	23.000000	3	1	0.000000	1	5	0	1	0	0	7.000000	0.000000	35.550000	0.000000	0.000000	394.600000	0.000000	2182.400000	0.000000	0.000000	1	0	0	1	0	1	0	1	0	1.945910		3.570940			3.135494	2	0
2	63	63	1	19	191.000000	3	27	0.000000	0	2	0	0	1	0	12.700000	0.000000	0.000000	7.000000	0.000000	782.450000	0.000000	0.000000	435.000000	0.000000	1	0	0	0	0	0	0	0	0	2.541602			1.945910		5.252273	2	0
1	38	31	1	7	187.000000	4	6	0.000000	0	3	1	0	1	1	12.650000	21.250000	0.000000	34.000000	47.850000	448.750000	834.000000	0.000000	1165.000000	1801.750000	0	1	1	0	1	1	1	1	0	2.537657	3.056357		3.526361	3.868071	5.231109	4	1
2	29	37	1	9	119.000000	3	12	0.000000	0	3	0	0	0	0	4.600000	0.000000	0.000000	0.000000	0.000000	138.700000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.526056					4.779123	1	0
1	72	69	1	49	44.000000	2	44	1.000000	1	2	0	0	1	0	99.950000	0.000000	0.000000	12.500000	0.000000	7257.600000	0.000000	0.000000	875.000000	0.000000	1	0	0	0	0	1	0	1	0	4.604670			2.525729		3.784190	3	0
1	10	27	1	2	15.000000	3	2	0.000000	1	2	1	1	1	1	7.500000	12.750000	48.650000	7.500000	39.500000	66.450000	154.900000	442.150000	60.000000	377.350000	1	1	1	1	1	1	1	1	1	2.014903	2.545531	3.884652	2.014903	3.676301	2.708050	4	1
3	72	64	0	41	674.000000	4	37	0.000000	1	1	1	0	1	1	49.600000	32.750000	0.000000	48.750000	60.150000	3535.800000	2378.150000	0.000000	3465.000000	4366.200000	1	1	0	0	1	1	1	1	0	3.903991	3.488903		3.886705	4.096841	6.513230	3	0
3	52	23	1	4	33.000000	4	0	0.000000	1	2	1	0	1	0	13.100000	18.250000	0.000000	18.750000	0.000000	757.800000	945.150000	0.000000	920.000000	0.000000	1	0	0	0	1	1	1	1	0	2.572612	2.904165		2.931194		3.496508	3	0
3	13	55	0	3	250.000000	2	35	0.000000	1	2	0	0	0	0	4.100000	0.000000	0.000000	0.000000	0.000000	50.100000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.410987					5.521461	1	0
1	3	33	0	6	64.000000	4	0	0.000000	0	2	0	1	0	0	2.150000	0.000000	20.750000	0.000000	0.000000	6.000000	0.000000	53.100000	0.000000	0.000000	0	0	0	0	0	0	0	0	1	0.765468		3.032546			4.158883	1	1
3	39	24	1	2	26.000000	2	4	0.000000	0	4	0	0	1	0	10.400000	0.000000	0.000000	12.500000	0.000000	403.500000	0.000000	0.000000	480.000000	0.000000	0	0	0	0	0	0	0	0	1	2.341806			2.525729		3.258097	1	1
2	28	29	0	4	23.000000	3	5	0.000000	0	2	0	0	0	0	3.700000	0.000000	0.000000	0.000000	0.000000	91.950000	0.000000	0.000000	0.000000	0.000000	1	0	0	1	0	0	1	1	1	1.308333					3.135494	2	0
2	46	42	0	9	52.000000	4	7	0.000000	0	3	0	0	1	0	14.250000	0.000000	0.000000	21.000000	0.000000	611.650000	0.000000	0.000000	985.000000	0.000000	1	0	0	0	0	0	0	0	0	2.656757			3.044522		3.951244	2	0
